method,m,heterogeneity,replication,seed,equal_objective,optimized_objective,improvement_percent,max_share,entropy,exact_joint_violation,alpha_allocation
cvar,50,1.0,19,26,168.35450385319973,161.55058599917945,4.041423126970874,0.12346612990240989,0.8681105190565203,0.018870865718935464,"[0.00013118066480358282,0.00010880895147386867,0.002866624835271711,0.0011902633031714968,0.0006229514899505347,0.0023752300518978904,0.0025685200481555337,0.0004568969232865582,0.0014653934043644171,0.0010665266152719204,0.00022439030922674722,0.0008408759226696596,0.0033650806125579266,0.0011988398315353553,0.00010862723674736046,0.000873048956442628,0.00019390451007351184,4.392729439612447e-05,0.0001431324602399525,0.0009377953753548112,0.0007173887724884609,0.00036033852722571646,0.0006269610742554714,0.0014306484611850325,0.0012129120178004677,0.00048745103049576305,0.00016939413329295427,0.00015959525039508122,0.0033796434782098705,0.00019184712401840094,0.0015114225593929312,0.0003906569588054935,0.0004373117537092171,0.0007216246530772646,0.00019219616160792916,0.0004254320723330267,0.006173306495120495,0.0006909863763426121,0.002903877740115155,0.0004647693107713783,0.0008564205458692088,0.00025257908056339787,0.00016194683216132165,0.00042645058601988283,0.0003850924683233149,0.0005709110249654801,0.0005085013994208674,0.00010153189114337294,0.003010932251897019,0.00029585117210182554]"
bernstein,50,1.5,19,26,185.8461094424919,173.077896560624,6.870314864363025,0.2162497725853616,0.7515906468956182,0.005434779183091416,"[3.394994983034018e-05,2.570774448368821e-05,0.003390223188614123,0.0009078433220967117,0.00034531951496751597,0.0025555802700765236,0.0028742828076734847,0.00021753520986577679,0.0012390492177274965,0.0007704876369733761,7.54553424943102e-05,0.0005402414545519513,0.00431574576885212,0.0009176398040220428,2.564392156114981e-05,0.000571387325286109,6.071855267305295e-05,6.673535287773922e-06,3.865148287830479e-05,0.0006358006077393734,0.0004262398783101239,0.00015273291874456284,0.0003486392496841037,0.0011953464111226669,0.0009337896350610846,0.00023956436787311066,4.9659290771438326e-05,4.5446598096376765e-05,0.00434392303075192,5.9762441055129154e-05,0.001297750844584052,0.00017226196077011196,0.0002037884513812056,0.00043000009013887097,5.9924294803440385e-05,0.00019559575314656192,0.010812488629074947,0.00040305104800570713,0.0034567204390273105,0.00022314378771028331,0.0005552172947448686,8.998713070758898e-05,4.644636549523364e-05,0.00019629380123845525,0.00016861988145441082,0.00030320142670628257,0.0002551448823077538,2.319301012477716e-05,0.0036502593571120143,0.00011387107144727242]"
cantelli,50,1.5,19,26,1580.3480629279106,1154.5570360737595,26.94286384388564,0.110571325873869,0.8845656486761977,2.5755530656310183e-41,"[0.0001555906462165082,0.00013041371895354968,0.002750612483837089,0.0012243249679534203,0.0006709197134001147,0.0023150564756609492,0.0024873377172074367,0.0005023541913719769,0.001483921145180563,0.0011059464928178204,0.0002579509301296512,0.0008869815250522215,0.003184922513920767,0.0012324901349076278,0.00013020798078605407,0.0009184701452340325,0.0002248518851476122,5.523651995536013e-05,0.00016892760596787403,0.0009815565853635608,0.0007651816813286316,0.0004022952451921098,0.0006749434309317904,0.0014513900362330702,0.0012458765730103414,0.0005336759014462495,0.00019799122787753478,0.000187183453138843,0.0031975089607385746,0.0002226062102220964,0.0015269130201244266,0.00043390155936484664,0.00048219575018104786,0.0007693858910638983,0.00022298730287242122,0.00046993607009958234,0.005528566293717528,0.0007389320294567614,0.002783317934609058,0.0005104388534069549,0.0009022074487665367,0.0002882861106328475,0.00018978097808285854,0.00047098813928013217,0.00042811438017661475,0.000618509349664314,0.0005551693703237976,0.00012215766630096147,0.002877074648996715,0.00033441110391301747]"
cvar,50,1.5,19,26,168.35450385319973,155.21341864088242,7.805603599281166,0.21611763562064648,0.7515870861027131,0.018926870334411417,"[3.388550993648096e-05,2.5653796235638888e-05,0.003391422761530264,0.0009080008133558632,0.00034520962151952006,0.002556577619390225,0.002875379694912339,0.00021740354122677067,0.0012394002579261027,0.000770567888076727,7.53552261259953e-05,0.0005402048287310619,0.004316935068193946,0.000917802923638797,2.559006129432834e-05,0.0005713651142020619,6.062862401214185e-05,6.653096772198595e-06,3.8581728087429894e-05,0.0006358098232350895,0.00042615615378595187,0.00015260481574018,0.0003485302775908747,0.0011956718326746594,0.000933962058925981,0.00023943417523796448,4.9578606445098165e-05,4.5369869427707866e-05,0.004345107944217662,5.967325237883908e-05,0.00129813616520535,0.00017213134788824044,0.0002036564780440444,0.0004299177497089081,5.983498012208201e-05,0.00019546384440216665,0.010805881781032324,0.00040295909183552263,0.0034579277557331457,0.00022301238385107113,0.0005551875299046899,8.987888904009383e-05,4.63686741214613e-05,0.0001961618794994244,0.00016848963167644855,0.00030308119334865487,0.00025501639857232044,2.3142618254015776e-05,0.003651481871439592,0.00011375275149254043]"
bernstein,100,0.0,19,26,389.89492070408096,389.8949207040099,1.822395466134789e-11,0.009999999999999998,0.9999999999999997,0.004819019567267525,"[0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889,0.0005000000000013889]"
cantelli,100,0.0,19,26,4471.01778122163,4471.01778122163,0.0,0.009999999999999997,0.9999999999999997,-0.0,"[0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005]"
cvar,100,0.0,19,26,355.4380693853894,355.4380693853894,0.0,0.009999999999999997,0.9999999999999997,0.018766978232792247,"[0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005]"
bernstein,100,0.5,19,26,389.894920704081,385.81707016134084,1.0458845002074675,0.03009215593316608,0.9633253729104155,0.0048762917603523545,"[0.0001502583699500998,0.0002531289561883668,0.0006955126598659576,0.0010776591515063087,0.0004591355580341259,0.0005977390089774836,0.00041291612308074643,0.00043551356973283394,0.0009189211379284296,0.001076975886531651,0.00040115651216263485,0.0006986356170253943,0.0007609007768076715,0.0002713124450636849,0.00017942557687373288,0.00023890140033697708,0.0003404297387649609,0.00025376961338967384,0.00023763660728246214,0.0006560725562612098,0.00031595733209767495,0.00030534135717679085,0.0006150695513200055,0.0006110425188696039,0.00046758341251751975,0.000262998758406212,0.0003336510695139877,0.00010899115074312485,0.0015046077966439754,0.0004494076400218359,0.0004584951070372442,0.00032153919814679896,0.0005383674033660607,0.0002003242527124361,0.00021147413151179198,0.000185316281316349,0.0008017836145834891,0.001170157299938036,0.0012996178232826815,0.00044347420524066676,0.00040805625844261557,0.00025865537885294283,0.000248533774907408,0.0005832071558157752,0.00043415491569219944,0.00014487375110369083,0.00013030144281636196,0.0003861547234265385,0.0014571243883746514,0.00011073919345383952,0.00037963829032953403,0.0006680790384829218,0.0008122875322449602,0.00035969769429429954,0.00030502661634066266,0.000938984589126602,0.0012581269255162145,0.0004239971257542708,0.00036984033749029523,0.00036813189679648343,0.0002006458569793202,0.0005175952140862334,0.0006925755440495881,0.0005948033257260969,0.00024996488711151064,0.0007235249572681924,0.0003273418635293867,0.00013921857359927773,0.00017831906183081559,0.00042720066735203277,0.0006864664852180614,0.0006477209785197852,0.001046181119114178,0.0006831267808222485,0.0011444159677728408,0.00028049090292183766,0.00039771706651344933,0.0006778587265900008,0.0004612067472486799,0.00023921461515554325,0.00038082078631474013,0.0003694396794966937,0.0009296103342704235,0.00022991128281958949,0.0004791312661697156,0.0007089288400653575,0.0005966628234130571,0.00024872035507702086,0.00034063705526381184,0.00033864987533914893,0.0005626739014688647,0.0003361852867425478,0.00036323763741262624,0.00044401577451424253,0.0002078111085979126,0.00048242785675179365,0.0005581730325645551,0.0001785616840973117,0.00024896899076573044,0.0009130308874966593]"
cantelli,100,0.5,19,26,4471.017781221631,4252.702044350906,4.882909161928522,0.020621187821560135,0.9853362974059032,5.230639447290555e-213,"[0.0002454929860887706,0.0003405758170702888,0.0006398177618270114,0.0008392226420187653,0.0004941214748811561,0.0005823324404669602,0.00046248158426496865,0.0004781124040452064,0.0007604444784761056,0.0008388937394005135,0.0004542173259522067,0.0006416001324940939,0.0006765139782288021,0.0003556997058189865,0.0002744479042201636,0.0003284512978624284,0.0004099584016786998,0.00034111557761255584,0.0003273603225786132,0.0006170332349522753,0.0003912766068686794,0.00038300111373511107,0.0005927738864628667,0.0005903579341859984,0.0004997692405172335,0.0003488344832596918,0.00040483672660666703,0.0002005643851739768,0.0010310593910915103,0.00048756805551261617,0.0004936916779175039,0.00039558512223357293,0.0005456362589491291,0.00029410419886149504,0.0003042716038019864,0.00028007244796543387,0.0006988337194811895,0.0008830193109000055,0.0009420887014360184,0.00048354401921344185,0.0004590773561617362,0.0003452149373141107,0.0003366889475389656,0.0005734863658754195,0.00047718157471701695,0.0002399226155751315,0.0002244404337637434,0.00044353806481348194,0.001010901462964232,0.00020258542129870965,0.0004388496989601083,0.0006240244070891306,0.0007044959882602559,0.0004243072285054338,0.0003827540977653762,0.0007706809343078718,0.0009234215821012685,0.0004701864577591957,0.00043174178063911875,0.00043049502777002654,0.00029440042899941813,0.000532431535147333,0.000638138613218534,0.0005805521614694158,0.00033790237942389617,0.0006556960903543516,0.00040003381840157426,0.0002339874666830775,0.00027338362245033675,0.00047239945954892753,0.0006346371658634939,0.0006121409051410595,0.0008239837702337222,0.0006327178688414622,0.0008709725279534014,0.0003631864390862894,0.00045178265870096136,0.0006296829323958538,0.0004955098387789469,0.00032872112818218256,0.0004397027491347625,0.000431449594968971,0.0007659089289613258,0.00032064802218276657,0.0005074262310985587,0.0006474529733504937,0.0005816802063938842,0.0003368472984638399,0.0004101144221519055,0.00040861742561657097,0.0005608399795580978,0.0004067560991427457,0.00042691103521845416,0.00048391216651089944,0.0003009543231534578,0.0005095989795995944,0.0005580441636564395,0.00027361719808630515,0.0003370582456813184,0.0007574226695571772]"
cvar,100,0.5,19,26,355.4380693853893,351.240763810675,1.1808823916842008,0.030103854199602705,0.9632901829174845,0.018780840031880876,"[0.00015013858998879726,0.00025301358801217537,0.0006955896848016377,0.001077973161923382,0.00045908874609031515,0.00059776121971897,0.0004128494996008589,0.0004354563884329165,0.000919134119415294,0.0010772894589718735,0.0004010851744127029,0.0006987144539301876,0.0007610163798935301,0.00027120059624423853,0.00017930382927822109,0.00023878375515772382,0.00034033653589631046,0.00025365435790246566,0.00023751878120558285,0.0006561269994010796,0.0003158566673762582,0.00030523773290701685,0.0006151011776050208,0.000611071944515341,0.00046754042419561604,0.0002628852192727304,0.0003335557142753609,0.00010888031859625618,0.0015051927099801353,0.0004493564989429709,0.00045844800761925947,0.00032144015883015496,0.0005383585490845607,0.0002002028409435952,0.0002113534167406273,0.00018519449278701038,0.0008019239333359775,0.0011705306612385896,0.0013000739882851836,0.00044342046370409664,0.00040798766954481185,0.0002585410105254516,0.00024841762366521297,0.0005832215859102527,0.000434097153064474,0.00014475468961704636,0.00013018495840418654,0.00038607758343716856,0.0014576798438855022,0.0001106278039217317,0.000379558707399419,0.0006681402945041594,0.0008124342638241732,0.00035961094453299317,0.00030492290703078664,0.0009392102217938598,0.0012585566296402192,0.00042393507132280634,0.0003697571735951929,0.0003680481201257164,0.0002005244604975504,0.0005175759824535147,0.0006926508678951047,0.0005948239560221379,0.0002498489749693009,0.0007236183500369942,0.0003272445628269102,0.00013910039906412516,0.000178197334400144,0.0004271399559824047,0.0006865382804991018,0.0006477707164272289,0.0010464749683471231,0.0006831966526877503,0.0011447728095218632,0.00028038107181124153,0.00039764437707524234,0.0006779255726329826,0.0004611608673218946,0.0002390970153323166,0.00038074164310790203,0.00036935637158118373,0.000929830050067339,0.00022979243146541663,0.00047909359742088727,0.0007090136723687276,0.0005966844542830682,0.00024860423475993174,0.00034054391921669485,0.00033855610119951535,0.0005626775274435122,0.0003360907287363442,0.00036315212485232655,0.0004439622690489867,0.000207690127476859,0.00048239172569026,0.0005581743214731591,0.00017843995190138464,0.00024885291177527354,0.0009132401640671059]"
bernstein,100,1.0,19,26,389.89492070408096,375.3687949636671,3.7256514432612438,0.06624718525275074,0.8719492261275552,0.005024753327888398,"[3.3299525349738505e-05,9.373269264440951e-05,0.0007021638604557563,0.0016896748081287542,0.0003064473440677225,0.0005187239329605143,0.00024805669937319865,0.00027583215441405657,0.001226826293550043,0.0016875209249563223,0.0002341868509098496,0.0007084844211704323,0.0008404827296691491,0.00010758318618256306,4.733987470439582e-05,8.355926071074914e-05,0.00016892174552263103,9.420450625667975e-05,8.268307165613253e-05,0.000624801538168473,0.00014562905629064983,0.00013606179978590258,0.0005492008223372573,0.0005420408205775824,0.0003177886362053221,0.00010113246080285617,0.00016229690564085065,1.7623712778357323e-05,0.0033123592626959184,0.00029364375868408664,0.00030559597014769165,0.0001507898187873319,0.0004209540812089893,5.890637315900379e-05,6.559164463701525e-05,5.047286678992251e-05,0.0009333581130304755,0.0019942297534304215,0.002463937167652027,0.00028596895529547765,0.00024227626041158686,9.78415085037858e-05,9.038319238888788e-05,0.0004938442662766602,0.0002741204206637871,3.0975500060856426e-05,2.5105216155134554e-05,0.00021707331734435346,0.003104337858603072,1.818803585032659e-05,0.00020984218511433756,0.0006478698974856833,0.0009580164987698129,0.00018847642367347882,0.0001357831089349376,0.0012811757202258734,0.0023078586830415546,0.0002614921817393921,0.00019920048745868728,0.0001973733102621878,5.9094189612445415e-05,0.00038917053224850177,0.0006962455321184844,0.000513648163663582,9.141983477050644e-05,0.0007598812782671116,0.00015624995367046683,2.8624677133478353e-05,4.676251660554149e-05,0.00026544260951188054,0.0006840167370087729,0.0006090042914002882,0.0015919000354729553,0.0006773777558033882,0.0019068855204552107,0.0001149360758221603,0.00023020577703244933,0.0006669718819893014,0.0003092087866718331,8.377695254299483e-05,0.0002111452624203898,0.00019877122727274168,0.0012556329628640984,7.743128687537975e-05,0.0003336264261750756,0.0007295195212082515,0.0005168602986908245,9.051800961799981e-05,0.00016912644621543328,0.0001671694408913528,0.00045973924851605043,0.000164758100592913,0.00019218555233229323,0.00028666523781584505,6.335589220443283e-05,0.00033821863861128836,0.00045242759245217134,4.6888810456338e-05,9.069782205950757e-05,0.0012110976480544245]"
cantelli,100,1.0,19,26,4471.017781221631,3722.879044948874,16.733074500731252,0.03728694215964765,0.9447104257662701,9.534886152277781e-119,"[0.00010568426525297713,0.000203397860364071,0.0007178259819083456,0.0012350318117089632,0.0004281286511439859,0.0005946307523852555,0.00037505693628042024,0.00040083675853776673,0.0010140271382111854,0.0012340638224549228,0.0003617730206192333,0.0007218310223285243,0.0008025309277093979,0.00022186258609151362,0.00013208315354658453,0.00018917432036526667,0.00029470769389788865,0.00020404305064384697,0.00018791975261962498,0.0006676103013601086,0.00026846104062036954,0.00025722569287390455,0.0006161459744441189,0.0006111337540240361,0.0004379713175785865,0.00021338143845315948,0.0002873903125250807,7.054199075865603e-05,0.0018643471080136045,0.00041684786991040876,0.00042738420136752525,0.00027440562780616895,0.0005220498313637761,0.0001516796040463921,0.0001623477162537116,0.00013755219642022556,0.0008563617593893004,0.001367321511340229,0.001556410420398345,0.00040999570234495945,0.0003695559905996763,0.0002089764696756384,0.00019878194843888584,0.0005767021327671269,0.0003992775529011016,0.00010094282545582527,8.833604259387053e-05,0.0003449619840687801,0.0017921420473725842,7.197075821351634e-05,0.00033770800836872643,0.0006828247381309512,0.000870296002879985,0.00031569785850697204,0.00025689401916373367,0.001041513260825147,0.0014953303030218576,0.0003876574543046165,0.00032685745457078407,0.00032497249528838667,0.0001519852954392638,0.0004970879835566324,0.0007140630801319702,0.0005910005425522761,0.00020021729028468947,0.0007538976733485824,0.00028061193614747627,9.601062077509143e-05,0.00013106077741852968,0.0003913150753525972,0.0007062483016882048,0.000657065414516946,0.0011905812740854345,0.0007019829280697814,0.0013302622782181642,0.00023129993213080513,0.00035790522817299737,0.0006952645731743872,0.00043053785782361286,0.00018948525572310348,0.0003390221354625323,0.0003264152114915638,0.0010286540913388067,0.00018029277476449548,0.0004514942175735113,0.0007350609190729116,0.0005932994757486416,0.00019896896532236365,0.00029493204551441117,0.0002927829402695079,0.000551547997878462,0.00029012175937033924,0.0003195842335694572,0.0004106202269407152,0.00015882722938474704,0.0004553689304396326,0.0005460627338352228,0.00013128481590939464,0.00019921823649259653,0.0010059835173368702]"
cvar,100,1.0,19,26,355.4380693853894,340.48688562937514,4.206410354936738,0.06626806348088653,0.8718599166347042,0.01881776159738604,"[3.323446026140346e-05,9.361866706755222e-05,0.0007021771940775545,0.0016902075205886089,0.0003063147677306728,0.0005186555038588168,0.00024791683315905774,0.00027569497360281327,0.0012271172101964902,0.0016880525742096488,0.00023404624581466212,0.0007085008250559198,0.0008405657708032143,0.00010746262977270508,4.725934749133425e-05,8.345088077661907e-05,0.00016878430781511902,9.409023722470311e-05,8.257521514476343e-05,0.0006247784741739333,0.00014549606801989089,0.000135931277292589,0.000549144780572413,0.0005419818168854124,0.0003176581552991202,0.00010101479156386866,0.00016216052447244137,1.7581201015387407e-05,0.0033134031740443257,0.00029350906261094427,0.0003054632446094263,0.00015065566224336117,0.00042085046349599073,5.8815378609320414e-05,6.54953418246444e-05,5.03893274222809e-05,0.0009334901197239439,0.001994904664908916,0.0024647937254973313,0.00028583312012496167,0.000242136034506892,9.772541433539953e-05,9.027094063943569e-05,0.0004937661784476483,0.0002739830310578028,3.0913361696010016e-05,2.505105250522165e-05,0.00021693241643910523,0.0031053539906626274,1.8144574980753843e-05,0.00020970137941258578,0.0006478574399660639,0.000958161693089447,0.000188336738638327,0.0001356526643633876,0.0012814960396506194,0.0023086604812993104,0.00026135342337572595,0.00019906007718236527,0.00019723299974677553,5.900303905574579e-05,0.0003890573117344276,0.0006962560028963906,0.0005135777294679396,9.130702541864969e-05,0.0007599231022903137,0.00015611467789429411,2.856562667890829e-05,4.668256008338661e-05,0.0002653042462579732,0.000684021330463881,0.0006089740998953145,0.001592383773876068,0.0006773791806510644,0.0019075214067194523,0.00011481253237033251,0.00023006504031796308,0.0006669683729950887,0.0003090767021607245,8.366844351815448e-05,0.00021100442944939959,0.00019863083957139555,0.0012559394813845006,7.732670052282312e-05,0.0003334991931087563,0.0007295462345929823,0.0005167911313911499,9.040568491220936e-05,0.00016898897835300073,0.00016703226735772234,0.00045964866221431594,0.00016462130845243603,0.0001920455779195364,0.0002865295017890566,6.32613099576473e-05,0.000338092414028322,0.00045233444808760704,4.6808728672556786e-05,9.05854002484312e-05,0.0012113800321824143]"
bernstein,100,1.5,19,26,389.8949207040809,362.2907115931404,7.0799099052360654,0.11435719439174981,0.7629174823796289,0.005212709807937356,"[5.878346274214911e-06,2.74610875946409e-05,0.0005546464546025845,0.0020702977453654634,0.00016065571643336768,0.0003526416744109495,0.00011718900189843953,0.0001372997640733106,0.001279875024863923,0.0020663293380339103,0.00010754844979811762,0.0005621348978463589,0.0007259801412727825,3.372171978292251e-05,9.926298223570462e-06,2.3140466686576962e-05,6.606850708111201e-05,2.7667312587249336e-05,2.277987365848374e-05,0.00046576376818790403,5.295666562774346e-05,4.785485455272656e-05,0.0003840626940691326,0.000376600756324943,0.00016961184709522552,3.075326693045747e-05,6.224243943685811e-05,2.2793371842612653e-06,0.005717859719499521,0.0001507403704686589,0.0001599899168458079,5.5778670154434394e-05,0.0002581018227834943,1.3746295845894078e-05,1.6133493891357397e-05,1.0920367348451182e-05,0.0008494077379854048,0.002656865844046441,0.0036549526180704745,0.00014489801965519522,0.00011313791456457216,2.927395901982306e-05,2.60117668715397e-05,0.0003276622395545029,0.0001360301343942051,5.278003049442564e-06,3.8600632059225704e-06,9.603727248145275e-05,0.00518283791600347,2.3888433456872765e-06,9.130444293326594e-05,0.0004917227714434815,0.000883256619415294,7.779199987668794e-05,4.770881230587889e-05,0.0013659171306059053,0.003311256043183412,0.00012678525838001354,8.448488752238994e-05,8.3331681415013e-05,1.3811630424856526e-05,0.00022954176938033824,0.000547665086253795,0.00034749603377665783,2.6457549650265407e-05,0.0006242609325565319,5.881656319585648e-05,4.692776468228055e-06,9.746538407968814e-06,0.0001296540885096669,0.0005333338085288543,0.0004482602146965792,0.001892789309539793,0.0005256067792816098,0.0024835668741101493,3.721346471376103e-05,0.00010483229295751086,0.0005135716230405458,0.00016282154484344272,2.3230346056227835e-05,9.21514627538738e-05,8.42134931573021e-05,0.0013252440668626712,2.0658081137681993e-05,0.0001823854311692057,0.0005872974031601537,0.00035074945863839064,2.606960044174246e-05,6.618792500971009e-05,6.504917111783384e-05,0.0002944291634336417,6.365505397429324e-05,8.008618382176431e-05,0.00014542489358272177,1.53211929678705e-05,0.00018614634262843803,0.00028745972732165066,9.785767474945023e-06,2.6146801783692407e-05,0.0012553294663362083]"
cantelli,100,1.5,19,26,4471.01778122163,3115.8703483054965,30.309596141795307,0.05996528930381484,0.8863031635959241,1.3537919797602794e-74,"[4.046212654033082e-05,0.00010802924378196837,0.000716187677728583,0.0016163423185288845,0.00032988799704063404,0.0005399709250598801,0.00027049161420415713,0.00029885313913630525,0.0012024818834720052,0.0016144421716977452,0.0002562495376548903,0.0007221898786951267,0.0008466252976368104,0.00012306825401472673,5.653285815741826e-05,9.689838017919396e-05,0.00018840862590839146,0.00010854364769230334,9.593609233353616e-05,0.0006423664434093148,0.0001638089453554469,0.0001536343035738483,0.0005695401670681528,0.0005626047915252723,0.000341328929325186,0.00011607955132510837,0.00018143553006822843,2.2065295162837104e-05,0.002998264465214357,0.00031693633400833746,0.00032902796274181484,0.00016927964217955648,0.0004441903955614841,6.956939228694953e-05,7.70363096245086e-05,6.0080068467663865e-05,0.0009332227582094625,0.0018829205352072142,0.0022868079199039257,0.00030915407005870435,0.0002645627581501208,0.00011250382400727725,0.00010437287676956962,0.0005157355260669554,0.00029711114225972643,3.7770003965533386e-05,3.092021465626828e-05,0.00023859798837687333,0.0028257196917581525,2.273903750809783e-05,0.0002311119773593027,0.0006644496316211551,0.0009560931166437897,0.00020889085685202996,0.00015333725934343423,0.0012517065959888394,0.002153491370140029,0.0002842362504133752,0.0002200638783679333,0.00021816305831025778,6.977980514077299e-05,0.0004127166466491644,0.0007105635986734218,0.0005350338015379041,0.00010550534461061884,0.0007708444824507309,0.00017505475410685897,3.503591283258314e-05,5.587776612559747e-05,0.00028826831829787335,0.0006989308733139142,0.0006272075961089084,0.0015298604711041308,0.0006926086904369448,0.0018068785660632315,0.00013100331634700667,0.00025215125664780895,0.000682689596906411,0.00033267638531448687,9.713737070828631e-05,0.00023246223378661408,0.00021961742072871046,0.0012285952078233736,9.015538666686737e-05,0.000357258237709268,0.0007421353140409045,0.0005381586196039683,0.0001045201999955925,0.00018862380347858148,0.00018656594581910373,0.0004823644718648192,0.0001840282035626039,0.0002127598678426372,0.00030986069206689177,7.454423087742999e-05,0.0003618669182577107,0.00047518673077209415,5.602110196477168e-05,0.00010471667191169805,0.0011882016499445334]"
